latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type
35.74523,-118.51044,306.7,0.41,0.45,2016-08-22,0919,N,VIIRS,n,1,289.1,1.2,0
35.74486,-118.50684,301.5,0.41,0.45,2016-08-22,0919,N,VIIRS,n,1,288.7,1.8,0
35.74305,-118.48951,311.7,0.41,0.45,2016-08-22,0919,N,VIIRS,n,1,293.3,2.2,0
35.74467,-118.54528,299.1,0.41,0.45,2016-08-22,0919,N,VIIRS,n,1,287.3,0.6,0
35.73993,-118.49966,303.6,0.41,0.45,2016-08-22,0919,N,VIIRS,n,1,290.2,2.1,0
35.7395,-118.49554,312.8,0.41,0.45,2016-08-22,0919,N,VIIRS,n,1,294.7,2.1,0
35.73904,-118.49112,310.8,0.41,0.45,2016-08-22,0919,N,VIIRS,n,1,294.2,3.1,0
35.73543,-118.4966,321.3,0.41,0.45,2016-08-22,0919,N,VIIRS,n,1,294,2.1,0
35.73499,-118.49233,333.1,0.41,0.45,2016-08-22,0919,N,VIIRS,n,1,297.7,3.1,0
35.73452,-118.48782,325.6,0.41,0.45,2016-08-22,0919,N,VIIRS,n,1,294.4,3.1,0
35.73133,-118.49732,355.9,0.41,0.45,2016-08-22,0919,N,VIIRS,n,1,302.5,11.8,0
35.7309,-118.49323,352.7,0.41,0.45,2016-08-22,0919,N,VIIRS,n,1,299.6,6,0
35.73045,-118.48884,325.5,0.41,0.45,2016-08-22,0919,N,VIIRS,n,1,295.1,6,0
35.73,-118.48457,320,0.41,0.45,2016-08-22,0919,N,VIIRS,n,1,292.1,1.8,0
35.73172,-118.50114,301.7,0.41,0.45,2016-08-22,0919,N,VIIRS,n,1,289.4,11.8,0
35.79483,-121.0483,307.3,0.56,0.51,2016-08-22,0919,N,VIIRS,n,1,279.3,2.5,0
35.79106,-121.06158,312.2,0.56,0.51,2016-08-22,0919,N,VIIRS,n,1,277.1,2.5,0
35.79007,-121.04897,304.1,0.56,0.51,2016-08-22,0919,N,VIIRS,n,1,271.9,2.5,0
35.78959,-121.04276,303.8,0.56,0.51,2016-08-22,0919,N,VIIRS,n,1,269.7,0.9,0
35.78911,-121.03671,295.7,0.56,0.51,2016-08-22,0919,N,VIIRS,n,1,274.8,0.9,0
35.78434,-121.03736,307.1,0.56,0.51,2016-08-22,0919,N,VIIRS,n,1,275.5,2.3,0
35.78341,-121.02539,312.6,0.56,0.51,2016-08-22,0919,N,VIIRS,n,1,279.1,1.9,0
35.77865,-121.02608,297.7,0.56,0.51,2016-08-22,0919,N,VIIRS,n,1,274.7,1.9,0
35.76868,-121.02161,323.9,0.56,0.51,2016-08-22,0919,N,VIIRS,n,1,284.1,5,0
35.7718,-121.12477,304.4,0.56,0.52,2016-08-22,0919,N,VIIRS,n,1,275.9,3.7,0
35.76704,-121.12592,326.4,0.56,0.52,2016-08-22,0919,N,VIIRS,n,1,277.2,3.7,0
35.7847,-121.0368,308,0.56,0.51,2016-08-22,0919,N,VIIRS,n,1,275.1,1.7,0
35.7842,-121.03087,297.1,0.56,0.51,2016-08-22,0919,N,VIIRS,n,1,272.7,1.7,0
35.78369,-121.02486,316.6,0.56,0.51,2016-08-22,0919,N,VIIRS,n,1,278.4,3.9,0
35.77418,-121.02622,306.9,0.56,0.51,2016-08-22,0919,N,VIIRS,n,1,282.9,2.2,0
35.76943,-121.02696,301.9,0.56,0.51,2016-08-22,0919,N,VIIRS,n,1,279.7,2.2,0
35.76893,-121.02107,319,0.56,0.51,2016-08-22,0919,N,VIIRS,n,1,281.5,2.2,0
35.77267,-121.12399,301,0.56,0.52,2016-08-22,0919,N,VIIRS,n,1,275.5,4.4,0
35.76793,-121.1251,334.2,0.56,0.52,2016-08-22,0919,N,VIIRS,n,1,276.1,4.4,0
35.15328,-119.23105,324.5,0.44,0.46,2016-08-22,0919,N,VIIRS,n,1,290.9,3,0
34.62076,-117.10339,301,0.51,0.41,2016-08-22,0919,N,VIIRS,n,1,290.7,1,2
34.60931,-117.33601,305.2,0.52,0.41,2016-08-22,0919,N,VIIRS,n,1,291.4,1.9,2
34.61065,-119.76282,300.8,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,288.6,0.7,0
34.60457,-119.74469,327.5,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,290,1.8,0
34.6062,-119.76254,313.2,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,289.2,2.2,0
34.60513,-119.75088,315.2,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,289.6,2.1,0
34.60132,-119.75746,304.8,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,288.5,2.1,0
34.60078,-119.75159,308.5,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,288.1,2.1,0
34.60022,-119.7454,308.4,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,287.2,1.8,0
34.5937,-119.72269,328.5,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,292.1,2.6,0
34.59411,-119.72708,303.1,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,289.3,2.6,0
34.59328,-119.71813,312.8,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,288.9,2.5,0
34.58678,-119.69563,331.4,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,289.5,2.1,0
34.58721,-119.70026,300.8,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,288.4,2.1,0
34.60454,-119.7458,338.7,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,291,3,0
34.6063,-119.76354,318.6,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,289.4,1.6,0
34.60138,-119.75851,301.1,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,288.3,1.6,0
34.60082,-119.75283,301.4,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,288,3,0
34.6002,-119.74657,315.7,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,287.4,3,0
34.59308,-119.71911,337.1,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,291.2,3.4,0
34.59396,-119.72803,304,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,288.8,0.8,0
34.59353,-119.72364,306.9,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,290.5,3.4,0
34.58646,-119.69663,330.4,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,290.2,2,0
34.58599,-119.69185,299.4,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,287.6,2,0
34.58158,-119.69174,367,0.46,0.47,2016-08-22,0919,N,VIIRS,h,1,297.9,7.7,0
34.58108,-119.68673,346.9,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,294.9,26.7,0
34.58251,-119.70129,303.1,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,291.3,2.2,0
34.58206,-119.69669,318.3,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,293,7.7,0
34.57673,-119.68726,327.7,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,297.5,26.7,0
34.57627,-119.6826,348,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,306.8,26.7,0
34.57722,-119.69226,309.8,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,294.4,7.7,0
34.57196,-119.68353,337.7,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,291.9,2.7,0
34.57243,-119.68839,301.9,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,290.7,2.7,0
34.56766,-119.6846,302.1,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,290.6,2.7,0
34.56718,-119.6797,301.6,0.45,0.47,2016-08-22,0919,N,VIIRS,n,1,290,2.2,0
34.56287,-119.6806,322.1,0.45,0.47,2016-08-22,0919,N,VIIRS,n,1,291.3,2.4,0
34.56239,-119.6757,316.7,0.45,0.47,2016-08-22,0919,N,VIIRS,n,1,288.4,2.4,0
34.55857,-119.68168,304,0.45,0.47,2016-08-22,0919,N,VIIRS,n,1,289.4,2.4,0
34.47911,-118.89077,300.6,0.41,0.45,2016-08-22,0919,N,VIIRS,n,1,288.9,0.3,0
34.55563,-119.6967,301.4,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,289.1,1.8,0
34.55833,-119.77068,301.6,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,286,0.8,0
34.54988,-119.68281,302,0.45,0.47,2016-08-22,0919,N,VIIRS,n,1,289.2,1.9,0
34.54691,-119.69765,303.3,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,289.8,1.8,0
34.54639,-119.69222,319.7,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,291.7,2,0
34.54591,-119.68733,307,0.46,0.47,2016-08-22,0919,N,VIIRS,n,1,291.2,2,0
34.5455,-119.68304,310.8,0.45,0.47,2016-08-22,0919,N,VIIRS,n,1,291.1,2.3,0
34.33297,-118.51958,309.4,0.39,0.44,2016-08-22,0919,N,VIIRS,n,1,288.8,0.9,2
34.31993,-118.51319,303.7,0.39,0.44,2016-08-22,0919,N,VIIRS,n,1,288.4,0.6,2
34.292,-118.80378,296.9,0.41,0.45,2016-08-22,0919,N,VIIRS,n,1,286.5,0.7,2
34.24436,-118.38029,300.9,0.39,0.44,2016-08-22,0919,N,VIIRS,n,1,289.7,0.5,2
34.29002,-118.80252,298.9,0.4,0.45,2016-08-22,0919,N,VIIRS,n,1,287.1,0.4,2
33.85331,-118.33551,302.3,0.57,0.43,2016-08-22,0919,N,VIIRS,n,1,291.6,1.9,2
33.77546,-118.23058,302.4,0.56,0.43,2016-08-22,0919,N,VIIRS,n,1,290.7,1.6,2
33.71604,-117.70954,301.1,0.53,0.42,2016-08-22,0919,N,VIIRS,n,1,288.4,0.7,2
33.61368,-117.8213,306.6,0.53,0.42,2016-08-22,0919,N,VIIRS,n,1,287.3,0.9,2
38.01695,-122.11073,297.1,0.5,0.66,2016-08-22,1059,N,VIIRS,n,1,287,1.3,2
36.25782,-121.68534,324.4,0.59,0.7,2016-08-22,1059,N,VIIRS,n,1,272.7,5.2,0
36.25623,-121.68012,328.4,0.59,0.7,2016-08-22,1059,N,VIIRS,n,1,272.3,5.2,0
36.25933,-121.69031,300.8,0.59,0.7,2016-08-22,1059,N,VIIRS,n,1,272.1,3.7,0
36.25824,-121.68453,323.9,0.59,0.7,2016-08-22,1059,N,VIIRS,n,1,272.5,4.1,0
36.25661,-121.67907,325.8,0.59,0.7,2016-08-22,1059,N,VIIRS,n,1,271.6,5.5,0
36.25972,-121.68948,305.3,0.59,0.7,2016-08-22,1059,N,VIIRS,n,1,272.3,4.1,0
35.79026,-121.04635,325,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,285.8,2.7,0
35.79248,-121.05357,305.4,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,285.2,2.7,0
35.78795,-121.03886,305.8,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,285.2,2.7,0
35.78551,-121.03094,304,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,284.9,4.3,0
35.78825,-121.06358,296.9,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,283.8,2.7,0
35.78599,-121.05627,304.2,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,284.8,2.7,0
35.78362,-121.04858,305,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,284.8,2.7,0
35.78137,-121.04129,301.5,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,284.4,2.7,0
35.78943,-121.09116,307.8,0.65,0.73,2016-08-22,1059,N,VIIRS,n,1,284.2,3.1,0
35.78748,-121.08484,318.1,0.65,0.73,2016-08-22,1059,N,VIIRS,n,1,285.3,3.1,0
35.78567,-121.07896,306.8,0.65,0.73,2016-08-22,1059,N,VIIRS,n,1,283.4,2.4,0
35.77961,-121.05935,297.4,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,284.5,1.7,0
35.77707,-121.05109,298.4,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,284.4,4.7,0
35.78817,-121.11077,304.6,0.65,0.73,2016-08-22,1059,N,VIIRS,n,1,284.1,3.1,0
35.78564,-121.10258,310.5,0.65,0.73,2016-08-22,1059,N,VIIRS,n,1,284.5,3.1,0
35.78321,-121.09469,304.7,0.65,0.73,2016-08-22,1059,N,VIIRS,n,1,284.1,3.1,0
35.78093,-121.08733,314.6,0.65,0.73,2016-08-22,1059,N,VIIRS,n,1,284.4,3.1,0
35.77901,-121.0811,300.2,0.65,0.73,2016-08-22,1059,N,VIIRS,n,1,284.1,2.4,0
35.777,-121.07461,299.8,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,284.9,2.4,0
35.77503,-121.06821,299.5,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,284.4,1.7,0
35.77311,-121.06203,299.3,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,284.6,1.7,0
35.76578,-121.0383,305,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,284.3,4.6,0
35.7703,-121.07662,297.5,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,284.1,2.3,0
35.76822,-121.06987,299.9,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,284,4.1,0
35.75924,-121.04089,299.8,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,284.2,1.5,3
35.77768,-121.1241,301.8,0.65,0.73,2016-08-22,1059,N,VIIRS,n,1,284.1,2.6,0
35.76628,-121.08727,300.2,0.65,0.73,2016-08-22,1059,N,VIIRS,n,1,283.9,2.3,0
35.75497,-121.0508,296.4,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,283.1,3.9,0
35.7528,-121.04378,296.1,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,282.8,1.5,3
35.76398,-121.12705,300.6,0.65,0.73,2016-08-22,1059,N,VIIRS,n,1,281,2,0
35.75904,-121.13473,296.7,0.65,0.73,2016-08-22,1059,N,VIIRS,n,1,280.5,0.3,0
35.78279,-121.05587,300.1,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,284.8,1.9,0
35.78035,-121.04781,300.4,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,284.5,1.9,0
35.78421,-121.08472,322.7,0.65,0.73,2016-08-22,1059,N,VIIRS,n,1,284.8,3.9,0
35.78833,-121.09835,305.1,0.65,0.73,2016-08-22,1059,N,VIIRS,n,1,283.6,3.7,0
35.78617,-121.09118,313.5,0.65,0.73,2016-08-22,1059,N,VIIRS,n,1,284.3,3.7,0
35.78238,-121.07868,304.4,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,282.5,3.9,0
35.78043,-121.07222,300.2,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,284.4,4.9,0
35.77645,-121.05909,298.7,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,284.2,1.9,0
35.77149,-121.0427,298.8,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,284.2,4.4,0
35.78528,-121.1124,302.6,0.65,0.73,2016-08-22,1059,N,VIIRS,n,1,284.4,3.3,0
35.78272,-121.10393,299.4,0.65,0.73,2016-08-22,1059,N,VIIRS,n,1,284.3,2.3,0
35.78011,-121.09529,301.3,0.65,0.73,2016-08-22,1059,N,VIIRS,n,1,284.1,2.3,0
35.77769,-121.08732,305.4,0.65,0.73,2016-08-22,1059,N,VIIRS,n,1,284.7,2.9,0
35.7737,-121.07413,300.6,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,284.7,2.6,0
35.77177,-121.06778,301.9,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,285,2.6,0
35.76267,-121.03776,305.1,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,284.4,2.5,0
35.7692,-121.08337,302.1,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,284.1,2.9,0
35.75616,-121.04042,299.5,0.66,0.73,2016-08-22,1059,N,VIIRS,n,1,283.4,2.5,0
35.7741,-121.12366,299.2,0.65,0.73,2016-08-22,1059,N,VIIRS,n,1,284.1,1.6,0
35.76737,-121.1255,303.7,0.65,0.73,2016-08-22,1059,N,VIIRS,n,1,281.4,1.6,0
35.76225,-121.13265,297.9,0.65,0.73,2016-08-22,1059,N,VIIRS,n,1,281.3,1.3,0
35.7602,-121.12591,296.9,0.65,0.73,2016-08-22,1059,N,VIIRS,n,1,281.7,1.3,0
34.093,-117.52735,339.4,0.44,0.39,2016-08-22,2038,N,VIIRS,l,1,313.2,4.3,2
34.54969,-119.68151,367,0.54,0.42,2016-08-22,2039,N,VIIRS,h,1,297.9,9.2,0
34.55188,-119.67057,331.7,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,303.9,5.4,0
34.55077,-119.67613,339.9,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,301,9.2,0
34.54866,-119.68666,344.2,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,303.4,11.6,0
34.55575,-119.67142,367,0.54,0.42,2016-08-22,2039,N,VIIRS,h,1,298.4,24.4,0
34.5546,-119.67714,367,0.54,0.42,2016-08-22,2039,N,VIIRS,h,1,293.1,29.1,0
34.55692,-119.66557,346.7,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,301.4,24.4,0
34.55239,-119.68818,353.4,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,295.5,11.9,0
34.5513,-119.69361,335.5,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,301.2,11.9,0
34.55348,-119.68274,367,0.54,0.42,2016-08-22,2039,N,VIIRS,l,1,288.5,29.1,0
34.56191,-119.66079,367,0.54,0.42,2016-08-22,2039,N,VIIRS,h,1,293.8,11.3,0
34.56077,-119.66647,367,0.54,0.42,2016-08-22,2039,N,VIIRS,h,1,296.6,24.4,0
34.55963,-119.67218,367,0.54,0.42,2016-08-22,2039,N,VIIRS,h,1,291.6,24.4,0
34.55848,-119.67789,367,0.54,0.42,2016-08-22,2039,N,VIIRS,h,1,294.8,29.1,0
34.55616,-119.68946,367,0.54,0.42,2016-08-22,2039,N,VIIRS,h,1,292.1,11.9,0
34.56307,-119.65495,334.3,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,301.3,11.3,0
34.55508,-119.6949,338.8,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,299.6,11.9,0
34.554,-119.70031,346.5,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,296.5,10.9,0
34.55731,-119.68375,367,0.54,0.42,2016-08-22,2039,N,VIIRS,l,1,284.3,29.1,0
34.56349,-119.67301,367,0.54,0.42,2016-08-22,2039,N,VIIRS,h,1,299.8,32.2,0
34.56236,-119.67868,367,0.54,0.42,2016-08-22,2039,N,VIIRS,h,1,295.6,25,0
34.56001,-119.69044,367,0.54,0.42,2016-08-22,2039,N,VIIRS,h,1,290.9,21.5,0
34.56695,-119.65571,349.4,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,299.2,26.3,0
34.5589,-119.69599,351.1,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,296.4,21.5,0
34.55779,-119.7015,347.3,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,296.6,8.2,0
34.56575,-119.66173,367,0.54,0.42,2016-08-22,2039,N,VIIRS,l,1,286.7,26.3,0
34.5646,-119.66746,367,0.54,0.42,2016-08-22,2039,N,VIIRS,l,1,288.6,32.2,0
34.56116,-119.68467,367,0.54,0.42,2016-08-22,2039,N,VIIRS,l,1,282.7,25,0
34.57206,-119.65031,356.2,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,293.1,19.5,0
34.56156,-119.70285,354,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,292.9,8.2,0
34.56046,-119.70835,335.3,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,295.9,8.2,0
34.57081,-119.65654,367,0.54,0.42,2016-08-22,2039,N,VIIRS,l,1,282.8,26.3,0
34.56957,-119.66276,367,0.54,0.42,2016-08-22,2039,N,VIIRS,l,1,279.1,26.3,0
34.56841,-119.66859,367,0.54,0.42,2016-08-22,2039,N,VIIRS,l,1,278.6,32.2,0
34.5673,-119.67411,367,0.54,0.42,2016-08-22,2039,N,VIIRS,l,1,282,32.2,0
34.56621,-119.6796,367,0.54,0.42,2016-08-22,2039,N,VIIRS,l,1,278.6,25,0
34.56503,-119.6855,367,0.54,0.42,2016-08-22,2039,N,VIIRS,l,1,274.2,25,0
34.56385,-119.69138,367,0.54,0.42,2016-08-22,2039,N,VIIRS,l,1,278,21.5,0
34.56271,-119.6971,367,0.54,0.42,2016-08-22,2039,N,VIIRS,l,1,285.2,21.5,0
34.57698,-119.64581,348,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,296.3,13.4,0
34.57584,-119.65151,354.9,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,280.3,13.4,0
34.57463,-119.65759,349.7,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,277.6,8.1,0
34.57339,-119.6638,347.4,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,273.6,8.1,0
34.57221,-119.66971,346.4,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,276.9,6.3,0
34.56773,-119.69218,338,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,268.8,4.2,0
34.56655,-119.69804,346.2,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,273.4,4.2,0
34.56538,-119.7039,354.8,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,285.2,6.8,0
34.56427,-119.70952,337.8,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,295.6,6.8,0
34.58079,-119.64686,367,0.54,0.42,2016-08-22,2039,N,VIIRS,h,1,292.4,13.4,0
34.58188,-119.64138,354.6,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,295.6,11.1,0
34.57965,-119.65258,346.4,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,277.7,13.4,0
34.56926,-119.70477,337.9,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,290.3,6.8,0
34.58575,-119.64216,367,0.54,0.42,2016-08-22,2039,N,VIIRS,h,1,290.3,11.1,0
34.58687,-119.63649,339.6,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,295,11.1,0
34.58465,-119.64764,353.5,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,292.7,12.4,0
34.58353,-119.65332,344.7,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,280.8,12.4,0
34.58962,-119.64291,367,0.54,0.42,2016-08-22,2039,N,VIIRS,h,1,292.2,11.1,0
34.59074,-119.63728,334.9,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,295.8,11.1,0
34.58741,-119.65405,347.2,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,275.8,12.4,0
34.58853,-119.64838,367,0.54,0.42,2016-08-22,2039,N,VIIRS,l,1,288.4,12.4,0
34.59458,-119.63817,349.5,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,293.3,7.6,0
34.5935,-119.64359,356.7,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,290.5,7.6,0
34.59242,-119.64906,356.7,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,282.8,9.7,0
34.59127,-119.65485,353.7,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,278,9.7,0
34.59841,-119.6391,337.8,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,294.2,7.6,0
34.59735,-119.64442,349.3,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,291.4,7.6,0
34.59629,-119.6498,353.4,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,283.6,9.7,0
34.59511,-119.65575,350,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,277.7,9.7,0
34.59375,-119.66262,341.9,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,275,5.7,0
34.60117,-119.64546,344.1,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,290,11.1,0
34.60011,-119.65084,344.2,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,280.3,5,0
34.59891,-119.6569,339.2,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,274.4,5,0
34.59757,-119.66367,351.7,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,279.8,11.4,0
34.59291,-119.68716,343.7,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,277.9,26.6,0
34.59181,-119.69271,352.6,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,281.7,26.6,0
34.59914,-119.67607,367,0.54,0.42,2016-08-22,2039,N,VIIRS,h,1,297.2,22.8,0
34.60392,-119.65189,342.8,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,284.2,5,0
34.60269,-119.65811,340.9,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,276.9,5,0
34.60138,-119.66473,352.2,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,284.9,11.4,0
34.59675,-119.68813,357.1,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,294.2,26.6,0
34.59567,-119.69357,357.1,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,289.3,26.6,0
34.59456,-119.69916,357.2,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,286.1,19.6,0
34.60018,-119.67081,367,0.54,0.42,2016-08-22,2039,N,VIIRS,l,1,286.1,11.4,0
34.598,-119.68184,367,0.54,0.42,2016-08-22,2039,N,VIIRS,l,1,283.7,22.8,0
34.59841,-119.7001,367,0.54,0.42,2016-08-22,2039,N,VIIRS,h,1,290.1,30.3,0
34.60649,-119.6592,345,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,287,9.7,0
34.6052,-119.66575,350.8,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,285.8,10.1,0
34.60403,-119.67171,349.8,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,291.1,10.1,0
34.60299,-119.67692,355.3,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,298,73.6,0
34.59729,-119.70579,343.6,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,271.3,30.3,0
34.59953,-119.69446,367,0.54,0.42,2016-08-22,2039,N,VIIRS,l,1,289.5,68.7,0
34.60563,-119.68398,367,0.54,0.42,2016-08-22,2039,N,VIIRS,h,1,292.4,73.6,0
34.61033,-119.66016,338.9,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,288.2,9.7,0
34.60903,-119.66673,345.9,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,285.5,10.1,0
34.60682,-119.67796,348.5,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,291.1,73.6,0
34.60445,-119.68994,345.7,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,294.4,68.7,0
34.60338,-119.69534,356.2,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,291.2,68.7,0
34.60225,-119.70102,353.9,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,295.7,30.3,0
34.6083,-119.69086,343.6,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,287.1,10.6,0
34.60722,-119.69628,345.5,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,286.6,10.6,0
34.6061,-119.70195,345.6,0.54,0.42,2016-08-22,2039,N,VIIRS,n,1,285.7,15.9,0
35.74901,-118.49219,367,0.46,0.39,2016-08-22,2039,N,VIIRS,h,1,297.6,30.5,0
35.79588,-118.62155,337.5,0.46,0.39,2016-08-22,2039,N,VIIRS,n,1,292.2,8.4,0
35.80042,-118.61729,330.6,0.46,0.39,2016-08-22,2039,N,VIIRS,n,1,293,5.5,0
35.805,-118.61275,333.3,0.46,0.39,2016-08-22,2039,N,VIIRS,n,1,295.4,7.5,0
35.80395,-118.61848,337.2,0.46,0.39,2016-08-22,2039,N,VIIRS,n,1,293.9,5.5,0
